#Vsd      IVsd
# Temperature[K]: 0.2
# Gate voltages[ev]: [-0.5, -0.2857142857142857, -0.07142857142857145, 0.1428571428571428, 0.3571428571428571, 0.5714285714285714, 0.7857142857142856, 1.0]
-0.0050000000000    -0.0000006865011    -0.0000009156052    -0.0000004503304    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049899899900    -0.0000006865011    -0.0000009156052    -0.0000004503001    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049799799800    -0.0000006865011    -0.0000009156052    -0.0000004502831    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049699699700    -0.0000006865011    -0.0000009156052    -0.0000004502736    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049599599600    -0.0000006865011    -0.0000009156052    -0.0000004502683    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049499499499    -0.0000006865011    -0.0000009156052    -0.0000004502653    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049399399399    -0.0000006865011    -0.0000009156052    -0.0000004502637    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049299299299    -0.0000006865011    -0.0000009156052    -0.0000004502627    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049199199199    -0.0000006865011    -0.0000009156052    -0.0000004502622    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0049099099099    -0.0000006865011    -0.0000009156052    -0.0000004502619    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048998998999    -0.0000006865011    -0.0000009156052    -0.0000004502618    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048898898899    -0.0000006865011    -0.0000009156052    -0.0000004502617    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048798798799    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048698698699    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048598598599    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048498498498    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048398398398    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048298298298    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048198198198    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0048098098098    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0047997997998    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0047897897898    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0047797797798    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0047697697698    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156413
-0.0047597597598    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156412
-0.0047497497497    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156411
-0.0047397397397    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156409
-0.0047297297297    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156406
-0.0047197197197    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156400
-0.0047097097097    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156390
-0.0046996996997    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156371
-0.0046896896897    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156337
-0.0046796796797    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156277
-0.0046696696697    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009156170
-0.0046596596597    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009155979
-0.0046496496496    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009155637
-0.0046396396396    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009155026
-0.0046296296296    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009153934
-0.0046196196196    -0.0000006865011    -0.0000009156052    -0.0000004502616    -0.0000008831884    -0.0000009167153    -0.0000004572362    -0.0000008825516    -0.0000009151984
