#Vsd      IVsd
0.41441441 0.00004782
0.41741742 0.00004825
0.42042042 0.00004869
0.42342342 0.00004912
0.42642643 0.00004954
0.42942943 0.00004997
0.43243243 0.00005039
0.43543544 0.00005081
0.43843844 0.00005122
0.44144144 0.00005164
0.44444444 0.00005204
0.44744745 0.00005245
0.45045045 0.00005284
0.45345345 0.00005324
0.45645646 0.00005363
0.45945946 0.00005401
0.46246246 0.00005439
0.46546547 0.00005477
0.46846847 0.00005514
0.47147147 0.00005551
0.47447447 0.00005588
0.47747748 0.00005624
0.48048048 0.00005660
0.48348348 0.00005695
0.48648649 0.00005731
0.48948949 0.00005766
0.49249249 0.00005801
0.49549550 0.00005836
0.49849850 0.00005872
0.50150150 0.00005907
0.50450450 0.00005942
0.50750751 0.00005978
0.51051051 0.00006014
0.51351351 0.00006050
0.51651652 0.00006087
0.51951952 0.00006124
0.52252252 0.00006161
0.52552553 0.00006198
0.52852853 0.00006237
0.53153153 0.00006275
0.53453453 0.00006314
0.53753754 0.00006353
0.54054054 0.00006393
0.54354354 0.00006434
0.54654655 0.00006474
0.54954955 0.00006515
0.55255255 0.00006557
0.55555556 0.00006598
0.55855856 0.00006640
0.56156156 0.00006683
0.56456456 0.00006726
0.56756757 0.00006769
0.57057057 0.00006812
0.57357357 0.00006855
0.57657658 0.00006899
0.57957958 0.00006943
0.58258258 0.00006987
0.58558559 0.00007031
0.58858859 0.00007075
0.59159159 0.00007120
0.59459459 0.00007164
0.59759760 0.00007209
0.60060060 0.00007253
0.60360360 0.00007298
0.60660661 0.00007343
0.60960961 0.00007388
0.61261261 0.00007433
0.61561562 0.00007478
0.61861862 0.00007523
0.62162162 0.00007568
0.62462462 0.00007613
0.62762763 0.00007657
0.63063063 0.00007702
0.63363363 0.00007747
0.63663664 0.00007792
0.63963964 0.00007837
0.64264264 0.00007882
0.64564565 0.00007926
0.64864865 0.00007971
0.65165165 0.00008016
0.65465465 0.00008060
0.65765766 0.00008105
0.66066066 0.00008149
0.66366366 0.00008193
0.66666667 0.00008237
0.66966967 0.00008281
0.67267267 0.00008325
0.67567568 0.00008369
0.67867868 0.00008412
0.68168168 0.00008456
0.68468468 0.00008499
0.68768769 0.00008542
0.69069069 0.00008586
0.69369369 0.00008629
0.69669670 0.00008672
0.69969970 0.00008715
0.70270270 0.00008758
0.70570571 0.00008800
0.70870871 0.00008843
0.71171171 0.00008886
0.71471471 0.00008929
0.71771772 0.00008972
0.72072072 0.00009015
0.72372372 0.00009058
0.72672673 0.00009101
0.72972973 0.00009144
0.73273273 0.00009187
0.73573574 0.00009230
0.73873874 0.00009273
0.74174174 0.00009317
0.74474474 0.00009360
0.74774775 0.00009404
0.75075075 0.00009448
0.75375375 0.00009492
0.75675676 0.00009536
0.75975976 0.00009580
0.76276276 0.00009624
0.76576577 0.00009668
0.76876877 0.00009712
0.77177177 0.00009757
0.77477477 0.00009801
0.77777778 0.00009846
0.78078078 0.00009890
0.78378378 0.00009934
0.78678679 0.00009979
0.78978979 0.00010023
0.79279279 0.00010068
0.79579580 0.00010112
0.79879880 0.00010156
0.80180180 0.00010201
0.80480480 0.00010245
0.80780781 0.00010289
0.81081081 0.00010333
0.81381381 0.00010377
0.81681682 0.00010421
0.81981982 0.00010464
0.82282282 0.00010508
0.82582583 0.00010552
0.82882883 0.00010595
0.83183183 0.00010638
0.83483483 0.00010681
0.83783784 0.00010725
0.84084084 0.00010767
0.84384384 0.00010810
0.84684685 0.00010853
0.84984985 0.00010896
0.85285285 0.00010939
0.85585586 0.00010981
0.85885886 0.00011024
0.86186186 0.00011067
0.86486486 0.00011109
0.86786787 0.00011152
0.87087087 0.00011195
0.87387387 0.00011237
0.87687688 0.00011280
0.87987988 0.00011323
0.88288288 0.00011366
0.88588589 0.00011410
0.88888889 0.00011453
0.89189189 0.00011496
0.89489489 0.00011540
0.89789790 0.00011584
0.90090090 0.00011628
0.90390390 0.00011672
0.90690691 0.00011716
0.90990991 0.00011760
0.91291291 0.00011804
0.91591592 0.00011849
0.91891892 0.00011893
0.92192192 0.00011938
0.92492492 0.00011983
0.92792793 0.00012028
0.93093093 0.00012072
0.93393393 0.00012117
0.93693694 0.00012163
0.93993994 0.00012208
0.94294294 0.00012253
0.94594595 0.00012298
0.94894895 0.00012343
0.95195195 0.00012389
0.95495495 0.00012434
0.95795796 0.00012480
0.96096096 0.00012525
0.96396396 0.00012571
0.96696697 0.00012616
0.96996997 0.00012662
0.97297297 0.00012707
0.97597598 0.00012753
0.97897898 0.00012799
0.98198198 0.00012844
0.98498498 0.00012890
0.98798799 0.00012936
0.99099099 0.00012982
0.99399399 0.00013027
0.99699700 0.00013073
1.00000000 0.00013119
1.00300300 0.00013165
1.00600601 0.00013211
1.00900901 0.00013257
1.01201201 0.00013303
1.01501502 0.00013349
1.01801802 0.00013395
1.02102102 0.00013441
1.02402402 0.00013487
1.02702703 0.00013533
1.03003003 0.00013579
1.03303303 0.00013626
1.03603604 0.00013672
1.03903904 0.00013718
1.04204204 0.00013765
1.04504505 0.00013812
1.04804805 0.00013858
1.05105105 0.00013905
1.05405405 0.00013953
1.05705706 0.00014000
1.06006006 0.00014047
1.06306306 0.00014095
1.06606607 0.00014143
1.06906907 0.00014191
1.07207207 0.00014240
1.07507508 0.00014289
1.07807808 0.00014338
1.08108108 0.00014388
1.08408408 0.00014439
1.08708709 0.00014489
1.09009009 0.00014541
1.09309309 0.00014593
1.09609610 0.00014646
1.09909910 0.00014699
1.10210210 0.00014753
1.10510511 0.00014808
1.10810811 0.00014864
1.11111111 0.00014921
1.11411411 0.00014979
1.11711712 0.00015038
1.12012012 0.00015098
1.12312312 0.00015159
1.12612613 0.00015221
1.12912913 0.00015285
1.13213213 0.00015349
1.13513514 0.00015415
1.13813814 0.00015482
1.14114114 0.00015551
1.14414414 0.00015620
1.14714715 0.00015691
1.15015015 0.00015763
1.15315315 0.00015836
1.15615616 0.00015911
1.15915916 0.00015986
1.16216216 0.00016062
1.16516517 0.00016140
1.16816817 0.00016218
1.17117117 0.00016297
1.17417417 0.00016377
1.17717718 0.00016458
1.18018018 0.00016539
1.18318318 0.00016622
1.18618619 0.00016704
1.18918919 0.00016788
1.19219219 0.00016871
1.19519520 0.00016956
1.19819820 0.00017040
1.20120120 0.00017125
1.20420420 0.00017211
1.20720721 0.00017296
1.21021021 0.00017382
1.21321321 0.00017468
1.21621622 0.00017554
1.21921922 0.00017640
1.22222222 0.00017726
1.22522523 0.00017813
1.22822823 0.00017899
1.23123123 0.00017985
1.23423423 0.00018072
1.23723724 0.00018158
1.24024024 0.00018245
1.24324324 0.00018331
1.24624625 0.00018417
1.24924925 0.00018503
1.25225225 0.00018589
1.25525526 0.00018675
1.25825826 0.00018761
1.26126126 0.00018846
1.26426426 0.00018932
1.26726727 0.00019017
1.27027027 0.00019102
1.27327327 0.00019187
1.27627628 0.00019272
1.27927928 0.00019357
1.28228228 0.00019442
1.28528529 0.00019527
1.28828829 0.00019612
1.29129129 0.00019696
1.29429429 0.00019781
1.29729730 0.00019866
1.30030030 0.00019951
1.30330330 0.00020037
1.30630631 0.00020122
1.30930931 0.00020208
1.31231231 0.00020294
1.31531532 0.00020381
1.31831832 0.00020468
1.32132132 0.00020555
1.32432432 0.00020643
1.32732733 0.00020732
1.33033033 0.00020821
1.33333333 0.00020911
1.33633634 0.00021002
1.33933934 0.00021093
1.34234234 0.00021186
1.34534535 0.00021279
1.34834835 0.00021373
1.35135135 0.00021468
1.35435435 0.00021564
1.35735736 0.00021661
1.36036036 0.00021759
1.36336336 0.00021858
1.36636637 0.00021958
1.36936937 0.00022059
1.37237237 0.00022161
1.37537538 0.00022264
1.37837838 0.00022368
1.38138138 0.00022472
1.38438438 0.00022578
1.38738739 0.00022684
1.39039039 0.00022791
1.39339339 0.00022899
1.39639640 0.00023007
1.39939940 0.00023116
1.40240240 0.00023225
1.40540541 0.00023334
1.40840841 0.00023444
1.41141141 0.00023553
1.41441441 0.00023662
1.41741742 0.00023771
1.42042042 0.00023880
1.42342342 0.00023988
1.42642643 0.00024096
1.42942943 0.00024203
1.43243243 0.00024309
1.43543544 0.00024413
1.43843844 0.00024517
1.44144144 0.00024619
1.44444444 0.00024720
1.44744745 0.00024820
1.45045045 0.00024917
1.45345345 0.00025013
1.45645646 0.00025107
1.45945946 0.00025199
1.46246246 0.00025289
1.46546547 0.00025376
1.46846847 0.00025461
1.47147147 0.00025544
1.47447447 0.00025624
1.47747748 0.00025702
1.48048048 0.00025776
1.48348348 0.00025848
1.48648649 0.00025917
1.48948949 0.00025983
1.49249249 0.00026046
1.49549550 0.00026106
1.49849850 0.00026163
1.50150150 0.00026217
1.50450450 0.00026267
1.50750751 0.00026314
1.51051051 0.00026359
1.51351351 0.00026400
1.51651652 0.00026439
1.51951952 0.00026475
1.52252252 0.00026508
1.52552553 0.00026538
1.52852853 0.00026566
1.53153153 0.00026592
1.53453453 0.00026615
1.53753754 0.00026637
1.54054054 0.00026656
1.54354354 0.00026674
1.54654655 0.00026690
1.54954955 0.00026705
1.55255255 0.00026718
1.55555556 0.00026730
1.55855856 0.00026740
1.56156156 0.00026750
1.56456456 0.00026759
1.56756757 0.00026766
1.57057057 0.00026773
1.57357357 0.00026780
1.57657658 0.00026785
1.57957958 0.00026790
1.58258258 0.00026795
1.58558559 0.00026799
1.58858859 0.00026802
1.59159159 0.00026806
1.59459459 0.00026809
1.59759760 0.00026811
1.60060060 0.00026813
1.60360360 0.00026815
1.60660661 0.00026817
1.60960961 0.00026819
1.61261261 0.00026820
1.61561562 0.00026822
1.61861862 0.00026823
1.62162162 0.00026824
1.62462462 0.00026825
1.62762763 0.00026826
1.63063063 0.00026826
1.63363363 0.00026827
1.63663664 0.00026828
1.63963964 0.00026828
1.64264264 0.00026828
1.64564565 0.00026829
1.64864865 0.00026829
1.65165165 0.00026830
1.65465465 0.00026830
1.65765766 0.00026830
1.66066066 0.00026830
1.66366366 0.00026831
1.66666667 0.00026831
1.66966967 0.00026831
1.67267267 0.00026831
1.67567568 0.00026831
1.67867868 0.00026831
1.68168168 0.00026831
1.68468468 0.00026831
1.68768769 0.00026832
1.69069069 0.00026832
1.69369369 0.00026832
1.69669670 0.00026832
1.69969970 0.00026832
1.70270270 0.00026832
1.70570571 0.00026832
1.70870871 0.00026832
1.71171171 0.00026832
1.71471471 0.00026832
1.71771772 0.00026832
1.72072072 0.00026832
1.72372372 0.00026832
1.72672673 0.00026832
1.72972973 0.00026832
1.73273273 0.00026832
1.73573574 0.00026832
1.73873874 0.00026832
1.74174174 0.00026832
1.74474474 0.00026832
1.74774775 0.00026832
1.75075075 0.00026832
1.75375375 0.00026832
1.75675676 0.00026832
1.75975976 0.00026832
1.76276276 0.00026832
1.76576577 0.00026832
1.76876877 0.00026832
1.77177177 0.00026832
1.77477477 0.00026832
1.77777778 0.00026832
1.78078078 0.00026832
1.78378378 0.00026832
1.78678679 0.00026832
1.78978979 0.00026832
1.79279279 0.00026832
1.79579580 0.00026832
1.79879880 0.00026832
1.80180180 0.00026832
1.80480480 0.00026832
1.80780781 0.00026832
1.81081081 0.00026832
1.81381381 0.00026832
1.81681682 0.00026832
1.81981982 0.00026832
1.82282282 0.00026832
1.82582583 0.00026832
1.82882883 0.00026832
1.83183183 0.00026832
1.83483483 0.00026832
1.83783784 0.00026832
1.84084084 0.00026832
1.84384384 0.00026832
1.84684685 0.00026832
1.84984985 0.00026832
1.85285285 0.00026832
1.85585586 0.00026832
1.85885886 0.00026832
1.86186186 0.00026832
1.86486486 0.00026832
1.86786787 0.00026832
1.87087087 0.00026832
1.87387387 0.00026832
1.87687688 0.00026832
1.87987988 0.00026832
1.88288288 0.00026832
1.88588589 0.00026832
1.88888889 0.00026832
1.89189189 0.00026832
1.89489489 0.00026832
1.89789790 0.00026832
1.90090090 0.00026832
1.90390390 0.00026832
1.90690691 0.00026832
1.90990991 0.00026832
1.91291291 0.00026832
1.91591592 0.00026832
1.91891892 0.00026832
1.92192192 0.00026832
1.92492492 0.00026832
1.92792793 0.00026832
1.93093093 0.00026832
1.93393393 0.00026832
1.93693694 0.00026832
1.93993994 0.00026832
1.94294294 0.00026832
1.94594595 0.00026832
1.94894895 0.00026832
1.95195195 0.00026832
1.95495495 0.00026832
1.95795796 0.00026832
1.96096096 0.00026832
1.96396396 0.00026832
1.96696697 0.00026832
1.96996997 0.00026832
1.97297297 0.00026832
1.97597598 0.00026832
1.97897898 0.00026832
1.98198198 0.00026832
1.98498498 0.00026832
1.98798799 0.00026832
1.99099099 0.00026832
1.99399399 0.00026832
1.99699700 0.00026832
2.00000000 0.00026832
2.00300300 0.00026832
2.00600601 0.00026832
2.00900901 0.00026832
2.01201201 0.00026832
2.01501502 0.00026832
2.01801802 0.00026832
2.02102102 0.00026832
2.02402402 0.00026832
2.02702703 0.00026832
2.03003003 0.00026832
2.03303303 0.00026832
2.03603604 0.00026832
2.03903904 0.00026832
2.04204204 0.00026832
2.04504505 0.00026832
2.04804805 0.00026832
2.05105105 0.00026832
2.05405405 0.00026832
2.05705706 0.00026832
2.06006006 0.00026832
2.06306306 0.00026832
2.06606607 0.00026832
2.06906907 0.00026832
2.07207207 0.00026832
2.07507508 0.00026832
2.07807808 0.00026832
2.08108108 0.00026832
2.08408408 0.00026832
2.08708709 0.00026832
2.09009009 0.00026832
2.09309309 0.00026832
2.09609610 0.00026832
2.09909910 0.00026832
2.10210210 0.00026832
2.10510511 0.00026832
2.10810811 0.00026832
2.11111111 0.00026832
2.11411411 0.00026832
2.11711712 0.00026832
2.12012012 0.00026832
2.12312312 0.00026832
2.12612613 0.00026832
2.12912913 0.00026832
2.13213213 0.00026832
2.13513514 0.00026832
2.13813814 0.00026832
2.14114114 0.00026832
2.14414414 0.00026832
2.14714715 0.00026832
2.15015015 0.00026832
2.15315315 0.00026832
2.15615616 0.00026832
2.15915916 0.00026832
2.16216216 0.00026832
2.16516517 0.00026832
2.16816817 0.00026832
2.17117117 0.00026832
2.17417417 0.00026832
2.17717718 0.00026832
2.18018018 0.00026832
2.18318318 0.00026832
2.18618619 0.00026832
2.18918919 0.00026832
2.19219219 0.00026832
2.19519520 0.00026832
2.19819820 0.00026832
2.20120120 0.00026832
2.20420420 0.00026832
2.20720721 0.00026832
2.21021021 0.00026832
2.21321321 0.00026832
2.21621622 0.00026832
2.21921922 0.00026832
2.22222222 0.00026832
2.22522523 0.00026832
2.22822823 0.00026832
2.23123123 0.00026832
2.23423423 0.00026832
2.23723724 0.00026832
2.24024024 0.00026832
2.24324324 0.00026832
2.24624625 0.00026832
2.24924925 0.00026832
2.25225225 0.00026832
2.25525526 0.00026832
2.25825826 0.00026832
2.26126126 0.00026832
2.26426426 0.00026832
2.26726727 0.00026832
2.27027027 0.00026832
2.27327327 0.00026832
2.27627628 0.00026832
2.27927928 0.00026832
2.28228228 0.00026832
2.28528529 0.00026832
2.28828829 0.00026832
2.29129129 0.00026832
2.29429429 0.00026832
2.29729730 0.00026832
2.30030030 0.00026832
2.30330330 0.00026832
2.30630631 0.00026832
2.30930931 0.00026832
2.31231231 0.00026832
2.31531532 0.00026832
2.31831832 0.00026832
2.32132132 0.00026832
2.32432432 0.00026832
2.32732733 0.00026832
2.33033033 0.00026832
2.33333333 0.00026832
2.33633634 0.00026832
2.33933934 0.00026832
2.34234234 0.00026832
2.34534535 0.00026832
2.34834835 0.00026832
2.35135135 0.00026832
2.35435435 0.00026832
2.35735736 0.00026832
2.36036036 0.00026832
2.36336336 0.00026832
2.36636637 0.00026832
2.36936937 0.00026832
2.37237237 0.00026832
2.37537538 0.00026832
2.37837838 0.00026832
2.38138138 0.00026832
2.38438438 0.00026832
2.38738739 0.00026832
2.39039039 0.00026832
2.39339339 0.00026832
2.39639640 0.00026832
2.39939940 0.00026832
2.40240240 0.00026832
2.40540541 0.00026832
2.40840841 0.00026832
2.41141141 0.00026832
2.41441441 0.00026832
2.41741742 0.00026832
2.42042042 0.00026832
2.42342342 0.00026832
2.42642643 0.00026832
2.42942943 0.00026832
2.43243243 0.00026832
2.43543544 0.00026832
2.43843844 0.00026832
2.44144144 0.00026832
2.44444444 0.00026832
2.44744745 0.00026832
2.45045045 0.00026832
2.45345345 0.00026832
2.45645646 0.00026832
2.45945946 0.00026832
2.46246246 0.00026832
2.46546547 0.00026832
2.46846847 0.00026832
2.47147147 0.00026832
2.47447447 0.00026832
2.47747748 0.00026832
2.48048048 0.00026832
2.48348348 0.00026832
2.48648649 0.00026832
2.48948949 0.00026832
2.49249249 0.00026832
2.49549550 0.00026832
2.49849850 0.00026832
2.50150150 0.00026832
2.50450450 0.00026832
2.50750751 0.00026832
2.51051051 0.00026832
2.51351351 0.00026832
2.51651652 0.00026832
2.51951952 0.00026832
2.52252252 0.00026832
2.52552553 0.00026832
2.52852853 0.00026832
2.53153153 0.00026832
2.53453453 0.00026832
2.53753754 0.00026832
2.54054054 0.00026832
2.54354354 0.00026832
2.54654655 0.00026832
2.54954955 0.00026832
2.55255255 0.00026832
2.55555556 0.00026832
2.55855856 0.00026832
2.56156156 0.00026832
2.56456456 0.00026832
2.56756757 0.00026832
2.57057057 0.00026832
2.57357357 0.00026832
2.57657658 0.00026832
2.57957958 0.00026832
2.58258258 0.00026832
2.58558559 0.00026832
2.58858859 0.00026832
2.59159159 0.00026832
2.59459459 0.00026832
2.59759760 0.00026832
2.60060060 0.00026832
2.60360360 0.00026832
2.60660661 0.00026832
2.60960961 0.00026832
2.61261261 0.00026832
2.61561562 0.00026832
2.61861862 0.00026832
2.62162162 0.00026832
2.62462462 0.00026832
2.62762763 0.00026832
2.63063063 0.00026832
2.63363363 0.00026832
2.63663664 0.00026832
2.63963964 0.00026832
2.64264264 0.00026832
2.64564565 0.00026832
2.64864865 0.00026832
2.65165165 0.00026832
2.65465465 0.00026832
2.65765766 0.00026832
2.66066066 0.00026832
2.66366366 0.00026832
2.66666667 0.00026832
2.66966967 0.00026832
2.67267267 0.00026832
2.67567568 0.00026832
2.67867868 0.00026832
2.68168168 0.00026832
2.68468468 0.00026832
2.68768769 0.00026832
2.69069069 0.00026832
2.69369369 0.00026832
2.69669670 0.00026832
2.69969970 0.00026832
2.70270270 0.00026832
2.70570571 0.00026832
2.70870871 0.00026832
2.71171171 0.00026832
2.71471471 0.00026832
2.71771772 0.00026832
2.72072072 0.00026832
2.72372372 0.00026832
2.72672673 0.00026832
2.72972973 0.00026832
2.73273273 0.00026832
2.73573574 0.00026832
2.73873874 0.00026832
2.74174174 0.00026832
2.74474474 0.00026832
2.74774775 0.00026832
2.75075075 0.00026832
2.75375375 0.00026832
2.75675676 0.00026832
2.75975976 0.00026832
2.76276276 0.00026832
2.76576577 0.00026832
2.76876877 0.00026832
2.77177177 0.00026832
2.77477477 0.00026832
2.77777778 0.00026832
2.78078078 0.00026832
2.78378378 0.00026832
2.78678679 0.00026832
2.78978979 0.00026832
2.79279279 0.00026832
2.79579580 0.00026832
2.79879880 0.00026832
2.80180180 0.00026832
2.80480480 0.00026832
2.80780781 0.00026832
2.81081081 0.00026832
2.81381381 0.00026832
2.81681682 0.00026832
2.81981982 0.00026832
2.82282282 0.00026832
2.82582583 0.00026832
2.82882883 0.00026832
2.83183183 0.00026832
2.83483483 0.00026832
2.83783784 0.00026832
2.84084084 0.00026832
2.84384384 0.00026832
2.84684685 0.00026832
2.84984985 0.00026832
2.85285285 0.00026832
2.85585586 0.00026832
2.85885886 0.00026832
2.86186186 0.00026832
2.86486486 0.00026832
2.86786787 0.00026832
2.87087087 0.00026832
2.87387387 0.00026832
2.87687688 0.00026832
2.87987988 0.00026832
2.88288288 0.00026832
2.88588589 0.00026832
2.88888889 0.00026832
2.89189189 0.00026832
2.89489489 0.00026832
2.89789790 0.00026832
2.90090090 0.00026832
2.90390390 0.00026832
2.90690691 0.00026832
2.90990991 0.00026832
2.91291291 0.00026832
2.91591592 0.00026832
2.91891892 0.00026832
2.92192192 0.00026832
2.92492492 0.00026832
2.92792793 0.00026832
2.93093093 0.00026832
2.93393393 0.00026832
2.93693694 0.00026832
2.93993994 0.00026832
2.94294294 0.00026832
2.94594595 0.00026832
2.94894895 0.00026832
2.95195195 0.00026832
2.95495495 0.00026832
2.95795796 0.00026832
2.96096096 0.00026832
2.96396396 0.00026832
2.96696697 0.00026832
2.96996997 0.00026832
2.97297297 0.00026832
2.97597598 0.00026832
2.97897898 0.00026832
2.98198198 0.00026832
2.98498498 0.00026832
2.98798799 0.00026832
2.99099099 0.00026832
2.99399399 0.00026832
2.99699700 0.00026832
3.00000000 0.00026832
